profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,enterpriseValue,earningsQuarterlyGrowth,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield
0.0675,0.12655999999999998,26418000.0,0.001,0.01849,2.9158612919999998,486769105.9,30.91666044,-0.188,486769122.8,32856030.21,4659721166.0,295.9408028,2262621618.0,12612.663999999999,-2153083297.0,0.44299999999999995,-4.423,0.567164,24.28528663,14.96017283,16.22273779,16.96676463,0.042016807999999996
0.07297999999999999,0.12290999999999999,26418000.0,0.00099,0.01845,0.79501594,355154137.0,10.89274178,0.36,355154139.3,25921271.51,3586369638.0,109.98071029999998,2439280668.0,4957.085999999999,-897521316.2,0.44299999999999995,-2.5269999999999997,0.009396999999999999,13.16967827,7.498264023,7.885447111,8.640021505,0.033333335
0.55262,0.89554,26418000.0,0.00185,0.26843,1.6380000000000001,20050570278.0,7.519,0.18899999999999997,20031601618.0,11080351591.0,31221967232.0,19.30386096,1060000000000.0,22.713499999999996,97382616.0,0.44299999999999995,2.125,0.297478,527.1506828,209.13340019999998,248.6047801,291.7474554,0.026843871
0.063829996,0.12753001,26418000.0,0.00084,0.015390000000000001,0.8786147670000001,439952685.3,13.79735113,0.24100000000000002,439952688.8,28084405.9,6731250983.0,210.96822090000003,4299422714.0,6853.8769999999995,-2171024985.0,0.44299999999999995,-4.935,0.7092310000000001,9.588689144,6.5439395110000005,7.610705263,7.724276242999999,0.040603247
0.06171,0.11129000000000001,26418000.0,0.00066,0.013019999999999999,1.380816681,331086995.7,18.51589507,-0.221,353363644.8,20431633.36,8347158473.0,466.71691060000006,3034470109.0,9838.021,-5076867279.0,-0.569,-15.334000000000001,0.44298699999999996,15.43279068,11.91542319,13.16526383,13.06169327,0.04654255
0.06369,0.119440004,26418000.0,0.00088,0.02044,1.326692848,351782196.8,20.97398961,-0.006999999999999999,351782192.7,22403903.44,3430987583.0,204.45788269999997,1531954458.0,7532.969,-1689625423.0,0.083,-4.803,0.860143,15.52367873,11.52460458,13.05282168,12.9786225,0.046357617000000004
0.065960005,0.1234,26418000.0,0.00112,0.028589999999999997,0.12076295,456667012.1,2.517598951,0.242,456667001.0,29084175.6,5570383281.0,30.709508399999997,3632786084.0,660.341,-1738748772.0,0.44299999999999995,-3.807,0.753454,1.508741609,0.917969292,1.145708785,1.156629857,0.045454547000000005
0.0939,0.15258001,26418000.0,0.00122,0.023209999999999998,0.38214789,293668365.6,7.967400864,0.037000000000000005,290805400.8,25812205.85,3716675977.0,100.98290250000001,2684060536.0,3658.033,-860877972.5,0.691,-2.931,0.572405,7.289221511,4.39898156,4.659181319,5.242714858,0.054347824
0.09891,0.15297,26418000.0,0.00173,0.02271,0.312782131,210514892.7,3.162258792,-0.29600000000000004,238244842.2,20822452.55,682978269.8,10.25698897,560352088.8,1676.418,95897321.03,0.44299999999999995,0.456,0.380952,3.271969755,2.426710902,2.644842219,2.626410304,0.039344262000000005
0.08394,0.13482,26418000.0,0.0013,0.026029998,-2.745564355,234191235.8,20.21203875,3.033,234191235.2,19659085.53,1969662198.0,169.9872632,1221253636.0,7445.91,-575612150.9,0.44299999999999995,-2.458,0.725815,18.55933956,13.32418795,14.67192865,14.66793321,0.032525133
0.07163,0.14326,26418000.0,0.0009599999999999999,0.0185,0.180412777,340057616.4,3.257945729,0.11699999999999999,342193503.6,24357997.07,6493033325.0,62.20657992,1327756257.0,1601.4489999999998,-4990303838.0,0.531,-14.675,0.7354609999999999,2.017714683,1.490564,1.598331322,1.625815596,0.026737967999999997
0.124680005,0.17155,26418000.0,0.00196,0.03444,0.159599414,441325086.2,7.449266276,0.127,428846169.3,42599229.04,3461044073.0,58.41988388,824909046.7,3018.955,-2458899243.0,1.271,-5.572,0.871151,3.208348121,2.063158707,2.5030568630000003,2.479654645,0.01048951
0.053000003,0.059000000000000004,26418000.0,0.00093,0.025290001,0.49734849200000003,369859840.8,20.95701173,0.040999999999999995,366351546.9,17614103.85,3407283934.0,192.4632051,1108706941.0,4993.210999999999,-2148847077.0,0.31,-5.81,0.027936000000000002,12.47892909,8.061769925,8.228225024,9.001221971,0.022396417000000002
-0.0792,-0.057179999999999995,26418000.0,-0.00123,-0.0279,-0.783200494,364461073.2,20.42350797,-0.36,364461075.5,-31220045.33,1853552734.0,86.36934037,462592887.2,6486.776,-1261404801.0,0.44299999999999995,-3.4610000000000003,0.47263599999999995,11.08834195,5.6441478279999995,6.289712551,6.3787523,0.041608877
0.07328,0.0938,26418000.0,0.0008900000000000001,0.021760002,0.057077695,302120962.3,3.660761562,0.027000000000000003,304184121.6,22140328.68,5081741433.0,61.57460805,3044749731.0,1360.836,-1906475101.0,2.61,-6.31,0.8226899999999999,1.954093048,1.508741609,1.597552139,1.604968604,0.026737967999999997
0.10065,0.14624,26418000.0,0.00115,0.02427,1.489564231,170042452.2,18.00486793,-0.076,173450752.3,17114220.16,2273519072.0,240.70578160000002,1440466530.0,8423.295,-715859303.1,1.6680000000000001,-4.21,0.306157,14.99652805,10.93383227,12.53424083,12.81394335,0.03125
0.07238,0.13159001,26418000.0,0.00099,0.02115,1.204230291,191119386.6,22.63375081,0.026000000000000002,191119388.9,13833161.02,2876561332.0,340.3006691,1608909269.0,8612.388,-1135354710.0,0.44299999999999995,-5.941,0.374792,20.67703109,13.83316102,14.443149800000002,16.02127534,0.033639143999999996
0.06397,0.11729,26418000.0,0.0011099999999999999,0.01822,0.934783582,79427068.72,14.61371667,0.275,79427065.81,5080641.926,364670107.0,67.08490505,230664781.9,6031.880999999999,-8141045.826,0.44299999999999995,-0.102,0.70702,33.44680194,16.90517707,18.62451901,22.89241183,0.020721095
0.07855,0.11431,26418000.0,0.00133,0.033689998,0.782382501,198781247.4,17.30074912,0.054000000000000006,196136409.2,14024026.51,1132256021.0,98.55131095,243789013.8,4509.189,-777362813.5,0.711,-3.911,0.252565,11.77909112,9.043360852000001,9.795913896,9.756736602,0.044014085
0.092,0.1469,26418000.0,0.0011099999999999999,0.02471,0.966903418,117554598.8,12.55656567,0.066,116454856.9,10815677.8,1126793669.0,120.35822590000001,579538561.1,5270.304,-450532289.2,0.698,-3.833,0.436716,11.99722244,10.01586297,10.28774821,10.29647164,0.042918455
0.056220002000000005,0.08438,26418000.0,0.0010400000000000001,0.022739999,1.02521719,192055534.1,21.29690576,-0.162,192055535.8,10797500.19,1029234417.0,113.99660779999999,444642524.9,5998.576999999999,-491002012.1,-0.499,-2.557,0.38207199999999997,14.45119975,9.625044363999999,10.43550582,10.85184216,0.042052146
0.10690999999999999,0.15843001,26418000.0,0.00141,0.03619,0.592862742,121908141.5,12.86362185,0.094,119026988.7,13033346.19,1681965144.0,177.46295969999997,707708884.0,4230.792,-887941724.0,0.672,-7.284,0.496579,11.81544634,9.025183242,9.28252639,9.566635159,0.04725898
0.07205,0.11431,26418000.0,0.00149,0.03373,1.732598874,154646015.5,25.4247501,0.037000000000000005,153973443.4,11142874.78,1084821546.0,179.1659927,416703512.0,6594.1,-558476890.0,0.295,-3.611,0.163625,17.95038963,13.63320731,14.673745499999999,15.33364091,0.031230481
0.102919996,0.16153,26418000.0,0.00139,0.032509997,0.8621004090000001,113828194.6,8.982629458,0.139,112801157.3,11715468.9,1736225327.0,137.0109705,1030034293.0,3137.558,-624541506.5,1.359,-5.487,0.765678,7.534619242000001,5.289684438,5.809824017,5.804632037,0.04347826
0.042969997999999995,0.08918,26418000.0,0.0008,0.012940001000000001,0.257394954,185484334.6,18.33936321,-0.018000000000000002,185484329.9,7970881.876,1459898371.0,144.3423459,961659210.7,7173.424,-395823735.7,0.44299999999999995,-2.134,0.8061619999999999,8.334434071,6.271275365,7.32687552,7.515297806,0.02913753
-0.06632,-0.059989999999999995,26418000.0,-0.001,-0.02755,-0.682978242,110601666.0,3.953621032,0.47600000000000003,101512861.7,-7334665.535,924186060.6,33.03545172,282934490.0,1052.52,-578583408.9,0.44299999999999995,-5.231,0.7400220000000001,2.862973536,1.7177841219999999,2.218966726,2.213282951,0.007782101
0.02115,0.038669999999999996,26418000.0,0.00037,0.00936,0.586282447,75218946.83,27.72614456,-0.083,72801327.06,1590540.8530000001,168942707.4,62.29770428,84525883.02,7058.253000000001,-28072462.78,0.44299999999999995,-0.373,0.074626,23.17645243,19.46822004,20.44903206,20.87431542,0.02232143
0.11529,0.13696,26418000.0,0.00198,0.03932,0.8281082790000001,132123955.9,16.42107097,-0.017,132796528.0,13596852.09,1635548550.0,203.2687034,272664155.6,5359.678000000001,-1312982948.0,-0.037000000000000005,-9.937999999999999,0.20866500000000002,7.089267802999999,5.971344804,6.119881597000001,6.402904345,0.036764707
0.09215,0.11738,26418000.0,0.00173,0.028239999,0.6307721470000001,122498908.6,23.16983578,-0.12300000000000001,122498912.1,9879531.482,1307742622.0,247.2980372,659438273.3,9121.599,-590151595.5,0.44299999999999995,-4.8180000000000005,0.329532,9.815909266,8.388966901,8.729927052999999,8.879762364,0.051072522999999995
0.055720000000000006,0.06826,26418000.0,0.00086,0.025409998,0.888957827,70301906.3,8.448462217000001,0.033,69774755.03,3826386.853,667527266.6,80.2616635,327333322.2,2136.8520000000003,-295858213.3,1.423,-4.208,1.026225,7.725484145,4.907954633,5.421342139,5.923612218,0.016233766
0.10569999,0.113850005,26418000.0,0.00162,0.046169999999999996,0.256304298,74719066.63,12.63838309,0.073,73064902.4,4444425.584,475380840.9,80.43260574,135595880.5,3290.3579999999997,-307017248.4,0.204,-4.109,0.018487,6.1167656820000005,4.907954633,5.894998843,5.760776736,0.015313936
0.31886,0.43365002,-25462371398.0,0.00695,0.09770001,1.6380000000000001,10648580344.0,27.32967478,0.389,9822964584.0,3367247344.0,64271540251.0,164.95348090000002,106000000000.0,22.713499999999996,61131626790.0,0.741,5.7410000000000005,0.707464,50.81615281,31.3564555,44.55700066,45.67654084,0.026843871
0.56905997,0.82436997,-30991976999.0,0.00915,0.09473999999999999,1.6380000000000001,6052091847.0,11.71539126,1.903,9849525796.0,3371487835.0,64162305042.0,124.20276729999999,107693000000.0,22.713499999999996,62790862845.0,0.434,10.375,0.668435,36.7524851,23.02872477,32.89211029,33.04470321,0.026843871
0.0,0.60275,-20442081986.0,0.00915,0.09473999999999999,1.6380000000000001,15259286829.0,52.15266607,0.18899999999999997,14681129005.0,2540614768.0,31660054499.0,106.41965459999999,69742831313.0,22.713499999999996,50018391384.0,0.44299999999999995,3.278,0.750272,40.7888852,23.24116688,37.49785524,37.24184551,0.026843871
0.21548,0.33296,-23097460143.0,0.004220000000000001,0.06327999999999999,1.6380000000000001,5742532834.0,7.950698667999999,-0.051,5812382151.0,1189655397.0,22973121691.0,31.80693475,54444762563.0,22.713499999999996,41491216137.0,0.287,7.225,0.57206,10.28219814,6.866129009,9.383871385,9.258256914,0.026843871
0.32944,0.45056999999999997,-20710197112.0,0.00915,0.09473999999999999,1.6380000000000001,5200583027.0,6.987207416,0.19699999999999998,5453192678.0,1713303104.0,13100030064.0,17.60045665,148649000000.0,22.713499999999996,142136000000.0,0.479,27.331,0.608753,9.474918125,6.611198476,8.73367701,8.503330279,0.026843871
0.15369001,0.38307998,-10140165082.0,0.00547,0.064899996,1.6380000000000001,3175859626.0,9.930895373,0.139,3087326146.0,453520151.9,20064639813.0,61.84550136,16887587522.0,22.713499999999996,-244726753.7,0.4,-0.077,0.9374129999999999,7.112561857,4.19360726,6.622852541,6.319305906,0.026843871
0.2316,0.3525,-2975221951.0,0.00831,0.107609995,1.6380000000000001,1465270984.0,7.638889735,0.179,1403580380.0,319472882.2,8055023807.0,41.44722971,8499693581.0,22.713499999999996,1860614635.0,0.371,1.27,0.587853,7.265520177000001,3.7687230389999997,6.773625766,6.19980348,0.026843871
0.12,0.32143003,-4360650242.0,0.005229999999999999,0.07243,1.6380000000000001,2603382109.0,15.46270863,0.0,2603433900.0,301673498.5,21392782483.0,126.47537949999999,18922337427.0,22.713499999999996,-437039656.7,0.4,-0.168,0.79694,8.319233044,4.435791266,7.841906214,7.537386594,0.026843871
0.35149,0.58037996,-135602800.7,0.015430000000000001,0.14512,1.6380000000000001,160985744.4,0.21314147,0.204,146448887.7,56584997.29,284899236.4,0.325921888,597897076.5,22.713499999999996,992670569.0,0.273,6.166,0.820915,1.023970972,0.427433526,0.7999720109999999,0.763157408,0.026843871
0.14887,0.27395,-190002279.5,0.00309,0.03891,1.6380000000000001,112328338.2,3.597470055,0.019,111777691.1,12808560.1,714944203.6,22.2524579,395089647.0,22.713499999999996,-134473830.5,0.382,-1.197,1.053411,8.625149683,2.460079639,5.627409315,6.117382144,0.026843871
0.49754003,0.5946100000000001,-4724796306.0,0.00923,0.09056,1.6406255790000002,4211795429.0,2.202960596,0.1,4014586383.0,2005494591.0,16903839179.0,8.841648581,7718520001.0,95.771,24476728256.0,-0.040999999999999995,5.811,0.689851,21.41678027,14.13224853,18.40047409,19.47156106,0.040145986
0.52285,0.66137004,-51473247960.0,0.00733,0.08152999999999999,0.39107785899999997,6199303752.0,0.586359839,-0.128,6650250733.0,3064642348.0,64922649133.0,6.140590461,4960804684.0,29.678,-27493079993.0,-0.166,-4.435,1.006271,3.796435855,2.575923482,3.141927102,3.417615537,0.053190577999999995
0.33336,0.35152,121280387.4,0.00551,0.04356,0.11434273800000001,1831796343.0,0.62811421,0.332,1581527086.0,507861614.0,14439174903.0,4.946672411000001,3176415668.0,38.688,-6493154143.0,0.743,-3.545,0.608323,2.505262239,1.546838839,1.662965966,1.9380903969999999,0.031055901
0.37932998,0.33810002,-830994328.0,0.00665,0.05706,0.20427522899999997,561386472.3,0.39930025799999996,0.14,524340209.4,212953066.6,3252069897.0,2.313449084,811167039.8,20.871,-1077342874.0,0.174,-1.919,1.323261,1.44662835,0.832517913,0.995574063,1.083903635,0.0397351
0.33848,0.42468,108333192.1,0.01121,0.060760003,0.054601869000000004,190628364.9,0.173569707,0.187,176137279.6,64523608.14,1053247429.0,0.959322725,215684185.8,7.528,-503263023.5,0.746,-2.64,0.813692,0.344312964,0.219692227,0.318296779,0.308169276,0.059523812999999995
0.62891996,0.69104,-2976663101.0,0.012250001000000002,0.13175,0.32564,5513542451.0,0.59696,0.158,5430045600.0,3187576340.0,29797669601.0,3.2261599999999997,48131090022.0,10.007,64678192087.0,0.22699999999999998,11.731,0.385581,5.4879999999999995,4.578,5.2915198,5.0496922,0.02368421
0.48035,0.48146000000000005,-3342821458.0,0.018119999999999997,0.14212,0.34636,1823127327.0,0.77168,-0.095,1865843000.0,818339164.2,3121821123.0,1.32104,7512843305.0,9.369,15854923284.0,0.091,8.697000000000001,0.233023,5.236000000000001,4.3484,5.0075199999999995,4.81110504,0.021990104
0.48828998,0.49091,-2359711191.0,0.01885,0.16466999,0.08232,1263324733.0,0.16856,-0.139,1312999240.0,616867184.6,2681248604.0,0.35756,8787293635.0,1.8230000000000002,15568046162.0,0.051,12.323,0.45728599999999997,1.3019999999999998,1.1438,1.25228796,1.23181996,0.03803132
0.57894003,0.54122,-3111468524.0,0.0113,0.07535,0.08847999999999999,835387822.1,0.20636,0.091,745455200.0,421201213.4,1373057495.0,0.33936,13169898291.0,5.785,18052278845.0,0.452,21.609,0.42139499999999996,1.74692,1.09256,1.64262392,1.48624,0.016705647
0.44046003,0.48833999999999994,-252684597.8,0.01553,0.121149994,0.15596,604774768.6,0.39955999999999997,-0.09,618520280.0,236069675.5,1875855852.0,1.23928,713073500.2,5.287999999999999,2780130017.0,0.051,4.5969999999999995,0.568372,2.7272,2.2976799999999997,2.67740004,2.59764036,0.033498246
0.68116,0.68116,-379293035.5,0.014529998999999998,0.10614000000000001,0.07896,282082644.5,0.1162,0.03,279913480.0,192143006.7,1560662548.0,0.64232,3471814779.0,2.96,4403791831.0,0.034,15.612,0.138604,1.2096,0.88228,1.0942399999999999,1.056588792,0.040000003
0.48776,0.49032003,-3368657510.0,0.007509999999999999,0.05947,0.05012,468800926.7,0.1512,0.146,440108200.0,171824235.5,1751613338.0,0.56504,9392967270.0,4.502,10072988549.0,0.326,21.487,0.623784,0.826,0.61152,0.788936008,0.7374436440000001,0.026910659
0.64182,0.69495004,-1709429371.0,0.01202,0.09945,0.04956,301517153.3,0.08372,0.076,291093600.0,178119209.0,2483605627.0,0.68992,4781158359.0,2.089,4535312876.0,0.046,15.042,0.25869200000000003,0.644,0.4368,0.6188319760000001,0.608663188,0.025454545
-0.10673001,0.32326,5088160.0,0.01022,0.02611,-0.00588,38286357.76,0.0546,0.18899999999999997,-29955240.0,12684000.0,232935360.0,0.33264,237080504.0,0.7090000000000001,148642762.2,0.44299999999999995,3.8819999999999997,0.9035690000000001,0.5653199999999999,0.34215999999999996,0.51100798,0.522593568,0.026843871
0.37177,0.46907002,-73082003456.0,0.013869999999999999,0.17365,12.607000000000001,129000000000.0,41.948,0.45,102063000000.0,46058000384.0,1470000000000.0,491.272,722000000000.0,82.307,-243000000000.0,1.5490000000000002,-1.889,1.184507,167.44,91.38,157.80115,156.06386,0.022771839
0.3184,0.32126,-39682998272.0,0.00957,0.1018,2.33,86760996864.0,9.979,0.342,74208000000.0,26172000256.0,747000000000.0,88.824,575000000000.0,29.066999999999997,189000000000.0,1.611,2.173,1.5513709999999998,43.49,22.95,40.708,40.088142,0.017799753999999997
0.22117001,0.26841,-42872999936.0,0.00922,0.09672,1.456,76442001408.0,18.500999999999998,1.4469999999999998,58319000000.0,15564999680.0,476000000000.0,115.95700000000001,245000000000.0,40.309,-18285012992.0,0.44299999999999995,-0.239,1.358624,51.41,20.76,47.146572,44.351788,0.01750216
0.30115998,0.37735,22150000640.0,0.0095,0.10967,7.289,71689003008.0,34.54,0.583,58369000000.0,20338999296.0,961000000000.0,474.389,582000000000.0,88.178,-218000000000.0,4.865,-3.0439999999999996,1.91048,80.29,40.49,70.97657,72.09179,0.029142857
0.32511999999999996,0.41752,8734999552.0,0.013359999,0.13912,3.7889999999999997,22641000448.0,15.089,0.465,19242000000.0,7008000000.0,47450001408.0,32.004,51043999744.0,30.534000000000002,92408430592.0,1.8769999999999998,4.081,1.164301,62.47,34.17,56.645428,57.117,0.029422067000000003
0.32916,0.39064,342460000.0,0.01168,0.10995,19.129,17827000320.0,41.847,1.706,13726000000.0,5625999872.0,9271000064.0,21.814,34813001728.0,118.426,104000000000.0,-0.7759999999999999,5.829,1.371599,203.88,101.58,189.5,186.0455,0.024223275
0.25295,0.39123002,6136000000.0,0.010920000000000001,0.08165,1.6380000000000001,22143000576.0,16.462,0.21,20370000000.0,5189000192.0,36932001792.0,27.668000000000003,45937000448.0,22.713499999999996,89360646144.0,0.735,4.0360000000000005,1.3302399999999999,62.69,34.86,56.215714,57.470569999999995,0.026843871
0.29593,0.38914,-128965000.0,0.00894,0.10873,6.402,4381595136.0,25.163,0.368,3759694000.0,1223568000.0,7917721088.0,44.794,12233228288.0,61.25899999999999,41910665216.0,0.45299999999999996,9.565,1.114082,204.68,100.38,198.76743000000002,186.60158,0.004081225999999999
0.3538,0.5142800000000001,1491283968.0,0.01585,0.19908,30.383000000000003,4549392896.0,87.76,1.3769999999999998,3746904000.0,1591184000.0,5204498944.0,95.82,1935516032.0,163.246,28247947264.0,2.958,6.209,2.06576,623.0,221.55,574.1157,555.08093,0.026843871
0.31978,0.41507998,-1460000000.0,0.012669999,0.11431,2.722,8089999872.0,11.339,0.496,6552000000.0,2470000128.0,3996000000.0,5.678,13831999488.0,28.779,37563060224.0,2.636,4.643,1.5761690000000002,43.06,19.32,38.327145,38.750645,0.026732673999999998
0.29073000000000004,0.36648000000000003,714000000.0,0.01086,0.10257000000000001,1.1420000000000001,4474999808.0,4.4,1.006,3763000000.0,1188000000.0,9713999872.0,9.542,7600000000.0,10.73,14692574208.0,10.083,3.283,1.370108,16.91,8.52,15.021142999999999,15.159642999999999,0.03986711
0.32961,0.41603002,1816000000.0,0.01329,0.13194999,1.768,7162999808.0,7.425,0.62,5665000000.0,2235000064.0,3807000064.0,3.9810000000000003,14314000384.0,16.177,32490772480.0,2.898,4.5360000000000005,1.537663,23.65,11.33,20.277714000000003,20.857,0.035423647999999995
0.37238000000000004,0.47348999999999997,2108000000.0,0.0172,0.1437,1.521,6922999808.0,7.215,1.8940000000000001,4955000000.0,2451000064.0,3880999936.0,4.066,4124000000.0,16.869,20801878016.0,0.44299999999999995,3.005,1.5403930000000001,23.81,10.6,19.990858,20.795285999999997,0.03125
0.30896999999999997,0.38952,1414000000.0,0.01112,0.08896,3.562,6567000064.0,15.399000000000001,0.41700000000000004,5289000000.0,1916999936.0,14696999936.0,34.493,7162999808.0,48.571000000000005,13214875648.0,1.561,2.012,1.739107,51.14,23.46,43.43714,45.366929999999996,0.03568161
0.28307,0.38474998,2178365952.0,0.01114,0.09495,11.342,5410589184.0,42.156000000000006,0.204,5154761000.0,1456455936.0,33400117248.0,259.613,3670980096.0,118.115,-9615931392.0,0.664,-1.777,1.1913040000000001,168.27,88.48,137.84058000000002,148.54135,0.031997673
0.44111999999999996,0.60647,1091292032.0,0.00911,0.12242,11.335999999999999,1624452992.0,29.877,0.539,1346246000.0,695683008.0,25004390400.0,417.399,3756561920.0,116.853,-5513122304.0,0.83,-3.3939999999999997,2.016921,272.54,71.44,253.42229,242.79129,0.008498047
0.48136002,0.59519,826220032.0,0.013789998999999999,0.14302,4.4110000000000005,1565049984.0,11.049000000000001,0.5720000000000001,1332005000.0,753356992.0,9622759424.0,67.824,1006177984.0,37.26,1953300736.0,1.262,1.248,1.8870360000000002,82.53,30.49,73.28029000000001,73.74893,0.015783000000000002
0.47817,0.61917,-1574400000.0,0.01842,0.20897,6.122000000000001,1559500032.0,15.470999999999998,1.3459999999999999,1114100000.0,745699968.0,3464399872.0,33.55,1942400000.0,36.226,8381799936.0,1.399,5.375,1.687772,109.84,30.34,97.3,97.52936,0.010099989
0.33787,0.44482,187000000.0,0.01265,0.13894,6.14,3235000064.0,23.441999999999997,0.524,2375000000.0,1065000000.0,17394999296.0,129.887,2876999936.0,55.57899999999999,-4413196288.0,1.78,-1.364,1.607853,79.86,35.76,72.627716,72.21621999999999,0.036876354
0.3548,0.46765,604000000.0,0.013869999999999999,0.14544,4.919,3199000064.0,19.579,0.725,2405000000.0,1088999936.0,12791000064.0,78.922,2321999872.0,44.976000000000006,-489396832.0,4.364,-0.153,1.563864,60.65,27.55,55.692287,55.239716,0.023570191
0.38131002,0.39957002,2636000000.0,0.01599,0.1612,2.082,2792999936.0,5.6739999999999995,1.635,2265000000.0,1035000000.0,14961000448.0,27.085,4140999936.0,13.654000000000002,-509968832.0,16.923,-0.183,1.540217,19.45,8.53,15.858857,17.109215,0.03911343
0.29914,0.40624002,-358830016.0,0.01127,0.13719,56.928999999999995,1941831040.0,197.738,0.037000000000000005,1810710000.0,562328000.0,395364000.0,40.275999999999996,1982750976.0,405.593,9289627648.0,-0.006,4.784,1.229257,787.5,251.2,753.07886,743.29834,0.002367347
0.29914,0.40624002,-358830016.0,0.01127,0.13719,56.928999999999995,1941831040.0,197.738,0.037000000000000005,1810710000.0,562328000.0,395364000.0,40.275999999999996,1982750976.0,440.222,10060608512.0,-0.006,5.181,1.229257,915.4,310.27,853.868,838.1004,0.002124568
0.3735,0.47618999999999995,721513024.0,0.01756,0.16492,3.6010000000000004,1487640064.0,12.798,0.736,1209556000.0,543099008.0,3916070912.0,33.527,2333771008.0,28.238000000000003,6236607488.0,3.072,4.192,0.9743440000000001,83.06,50.50476,69.547714,74.59014,0.015576982
0.31886998,0.36321,665873024.0,0.0097,0.099589996,6.144,1309005952.0,20.73,0.195,1200225000.0,409480992.0,15255926784.0,239.685,2984594944.0,64.888,-4939174912.0,0.26899999999999996,-3.773,1.465611,125.0,61.5,113.291145,113.69421399999999,0.025560819
0.15621,0.47353999999999996,1182499968.0,0.00504,0.040560003,0.517,2014000000.0,4.806,0.27699999999999997,1904800000.0,300500000.0,6300499968.0,14.917,2329999872.0,17.424,3137112576.0,0.9,1.558,1.194728,19.62,9.74,16.140285000000002,17.393,0.044776123
0.37483,0.48443002,494388000.0,0.01268,0.08762,5.274,1092198016.0,14.511,0.88,947894000.0,397999008.0,3659670016.0,48.385,1849181056.0,62.706,5024796672.0,3.423,4.601,1.375,98.63,32.8,94.03571,90.26907,0.007328448
0.44682,0.5635399999999999,276204992.0,0.02034,0.13893,1.56,496214016.0,3.4930000000000003,0.26,470303000.0,221720000.0,1085216000.0,7.678,548604032.0,11.782,6301785088.0,0.529,12.7,0.902717,52.49,26.71,47.35314,48.391000000000005,0.01183432
0.46592999,0.59551,603137024.0,0.015790000000000002,0.08799,5.731,1140438016.0,12.305,-0.006,1142267000.0,531364992.0,1965101952.0,21.144000000000002,440687008.0,66.953,5148608000.0,0.019,4.515,1.304347,83.02,48.8,69.005714,72.949,0.02886222
0.4734,0.58932996,201196000.0,0.0108,0.08863,1.11,1273993984.0,2.753,0.335,1098994000.0,563483008.0,2086000000.0,4.486000000000001,15715000320.0,13.532,20116975616.0,0.44799999999999995,15.79,1.063318,13.23,7.72,12.406571000000001,12.008,0.05362776
0.32493,0.42306000000000005,850518016.0,0.012180001000000001,0.14237,8.702,2540242944.0,30.504,0.317,2076389000.0,823992000.0,18380390400.0,227.843,1439959040.0,69.631,-10769801216.0,0.7090000000000001,-4.24,1.224344,83.72,34.3,74.86629,74.70893000000001,0.021709634
0.31479,0.45992002,1336547968.0,0.01128,0.11957999999999999,3.295,1954577024.0,13.215,0.258,1664239000.0,582112000.0,943916992.0,6.446000000000001,1513170944.0,31.061,7000831488.0,0.998,3.582,1.6391919999999998,50.51,19.39,42.249140000000004,45.066856,0.032819495
0.28035998,0.39251998,1107668992.0,0.01094,0.1005,7.4110000000000005,1851209984.0,26.6,0.349,1729801000.0,516399008.0,7794300928.0,112.055,3499258112.0,75.325,1799545728.0,1.3530000000000002,0.972,1.480434,98.95,48.41,86.348,88.2555,0.024689885
0.32493,0.42306000000000005,850518016.0,0.012180001000000001,0.14237,8.702,2540242944.0,30.504,0.317,2076389000.0,823992000.0,18380390400.0,227.843,1439959040.0,69.631,-14820833280.0,0.7090000000000001,-5.834,1.224344,26.45,24.5,26.046572,25.889286,0.06153846
0.4432,0.56962,607996992.0,0.01653,0.10114,3.31,966704000.0,7.472,1.4909999999999999,788985000.0,428448000.0,2216335872.0,17.087,1101051008.0,33.79,4180095232.0,11.508,4.324,1.780978,45.83,20.1,41.92057,41.820570000000004,0.026825087
0.26288998,0.35723,151764000.0,0.00534,0.0461,0.31,295068000.0,1.067,-0.136,292519000.0,76030000.0,581248000.0,2.099,3170398976.0,6.154,7781785088.0,-0.405,26.373,0.406113,22.54,14.12,19.482286,20.329786,0.060312334
0.3429,0.50636,515001984.0,0.011729999,0.09822,2.9360000000000004,1008868992.0,8.642000000000001,1.122,821618000.0,342744992.0,5696555008.0,48.723,627281024.0,31.254,-219579200.0,0.44299999999999995,-0.218,1.607608,46.75,15.62,41.632571999999996,41.502784999999996,0.023917722000000002
0.23356001,0.38984,1066499968.0,0.010740000000000001,0.10615999999999999,2.863,2676000000.0,27.098000000000003,1.12,1616800000.0,594899968.0,5660100096.0,57.09,6142700032.0,53.406000000000006,6272157184.0,0.44299999999999995,2.344,1.542764,56.62,15.65,52.625713,51.606,0.027733756000000002
0.35346,0.53174996,615756032.0,0.0107,0.096379995,1.0,1256050944.0,3.1039999999999996,0.175,1162879000.0,431271008.0,2114742016.0,5.2010000000000005,3137058048.0,10.966,6115290624.0,0.261,4.869,1.308406,14.74,6.5,12.894857,13.496142,0.037037037
