symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
8369.T,BANK OF KYOTO,Japan,177607,5180,JPY,Financial Services,Banks—Regional,0.21845,0.29907,440930000,0.00196,0.02101,2.02480395,912252409.2,12.06578838,0.2,862591204.4,199281141.5,25968042416,343.4648729,18748131716,15418.372,3559610931,-3937170549,23.251638,0.573,19.364487,,3.9020023,0.33596283,-4.316,1.069555,67.89337242,41.67217036,45.09605403,50.47909504,0.011299435,1.18
8303.T,SHINSEI BANK,Japan,1207565,1896,JPY,Financial Services,Banks—Regional,0.13768,0.13575,-670980000,0.00422,0.04804,1.836847465,2977710604,13.34491951,0.102,2977710609,409986882.3,18990612398,88.20882359,18960829011,4284.618,3710543823,2988593912,9.381494,39.27,8.673773,,1.2461063,0.44251317,1.004,0.530127,18.4502739,10.97927629,13.65631833,14.57920557,0.006299213,
8354.T,FUKUOKA FINANCIAL GROUP INC.,Japan,649896,2080,JPY,Financial Services,Banks—Regional,0.18806,0.25666,1092600000,0.00175,0.05387,0.025530453,2395409111,12.60098266,0.083,2364643453,450486610.8,65264627674,343.3245599,64980310154,4836.034,3593767535,3218069305,740.47705,0.477,,,1.500273,0.4301045,1.343,1.068985,22.01308541,15.61456678,18.57154491,18.22502423,0.040650405,3.29
8304.T,AOZORA BANK,Japan,580215,2771,JPY,Financial Services,Banks—Regional,0.26700002,0.36334,-591730000,,,1.586096428,1126012035,9.648538924,0.26,1070170419,300648567.8,10432184985,89.39099536,9109154418,4221.696,2939174230,1380007780,15.878655,0.551,7.6908135,,2.6102512,0.6563713,1.226,0.815375,25.92127151,15.49641231,23.97055313,22.83412896,0.046153847,5.27
8410.T,SEVEN BANK LTD,Japan,4296222,261,JPY,Financial Services,Banks—Regional,0.18952999,0.26087,356710000,0.022550002,0.11251,0.199953707,1242239660,1.055646509,-0.085,1242239673,235445494.4,8524799145,7.250703156,959695968.3,198.403,2789017163,-5083874434,11.863636,-0.159,10.239309,,2.2451522,1.3155043,-4.093,0.605306,2.517598951,1.954093048,2.28077069,2.213791378,0.041666668,3.28
7167.T,MEBUKI FINANCIAL GROUP INC,Japan,4737044,258,JPY,Financial Services,Banks—Regional,0.18008,0.26174,236540000,0.00196,0.04326,0.238435707,2129234310,1.847481367,0.142,2050761577,383429428.2,70459724314,62.33480478,56283589710,839.505,2719909961,-11628315403,9.834566,0.436,6.579954,,1.2774123,0.30732396,-5.461,0.757126,2.663019829,1.80867217,2.25012842,2.229172363,0.042145595,3.59
7337.T,HIROGIN HOLDINGS INC,Japan,486361,669,JPY,Financial Services,Banks—Regional,0.21190001,0.34414002,,0.0022,0.04283,0.623937366,917860247.8,2.94629061,-0.198,1014783242,194491326.8,17896011869,57.41238077,11716795924,1608.717,1897410294,-4459540733,9.745225,-0.059,,,2.0672104,0.41585934,-4.859,0.464082,7.034734974,5.080641926,5.697122382,5.649295727,0.038230885,
8359.T,HACHIJUNI BANK,Japan,1063877,405,JPY,Financial Services,Banks—Regional,0.20286,0.29148,512090000,0.00237,0.03444,0.341684531,1302498424,2.660556763,0.159,1251801096,264220642.5,36765551302,75.09890422,38058551290,1775.372,1802050085,2962147918,10.772995,1.555,9.27835,,1.3835334,0.2281212,2.274,0.325541,4.06269578,3.008394414,3.435568243,3.426924335,0.03448276,2.93
8385.T,IYO BANK,Japan,482515,602,JPY,Financial Services,Banks—Regional,0.16867,0.24245001,161230000,0.00223,0.025829999,0.518516318,974674328.1,3.078032837,-0.233,975819535.5,164398297.9,12871301553,40.64572618,9962847957,2314.143,1732652953,-1251836526,10.552147,,9.066265,,1.7776737,0.2601395,-1.284,0.511972,6.862047682,4.77162256,5.266313485,5.417626635,0.02310231,1.98
7180.T,KYUSHU FINANCIAL GROUP INC,Japan,631923,433,JPY,Financial Services,Banks—Regional,0.095369995,0.13746999,88159000,0.0013,0.023239998,0.310155466,1430659700,3.252156161,-0.094,1430659687,136441136.5,17814502764,40.4956791,15663219205,1548.615,1731252743,-562714077.5,12.688644,,8.818738,,1.210108,0.27960467,-0.393,0.519071,5.007931487,3.426479438,3.786915446,3.872911263,0.02764977,2.24
8382.T,CHUGOKU BANK,Japan,224011,929,JPY,Financial Services,Banks—Diversified,0.15634,0.22929001,189890000,0.00182,0.03018,0.696020677,959286984.3,5.103827467,0.195,918550976,150992317.2,10433957621,55.77202418,8936376583,2989.465,1585511929,-35275770.8,12.131104,0.43,9.946466,,1.6528025,0.31075794,-0.037,,9.706843608,7.298310316,8.039696854,8.072447453,0.023783784,1.91
8418.T,YAMAGUCHI FINANCIAL GROUP INC,Japan,494879,684,JPY,Financial Services,Banks—Regional,0.16354,0.2546,325360000,0.00242,0.042680003,0.905154078,1558639156,6.264077031,0.107,1537634920,254904622.7,18207166720,73.65887398,9843385017,2730.412,1536673149,-6872879024,6.86816,0.811,6.2983427,,0.98590696,0.25051165,-4.41,0.155074,7.470997608,5.207885194,5.937326679,6.078312766,0.03806735,2.47
8334.T,GUNMA BANK,Japan,1097569,372,JPY,Financial Services,Banks—Regional,0.113809995,0.16705,32170000,0.00142,0.02606,0.2921051,1078204910,2.566614875,-0.24,1078204922,122707951.7,21138070732,50.28804836,18733271592,1303.924,1418388244,-1048560605,11.574722,,5.593985,,1.315509,0.2852927,-0.973,0.519071,3.962718926,2.799351902,3.260284279,3.317223188,0.035230353,2.86
7327.T,DAISHI HOKUETSU FINANCIAL GROUP,Japan,83169,2706,JPY,Financial Services,Banks—Regional,0.07886,0.12569,,0.00122,0.026600001,2.135869146,1244221070,27.233804,0.065,1244221032,98113646.89,18713277017,409.4184217,8755809512,9525.133,1123861388,-8790841713,11.514894,1.303,,,0.90326506,0.28409052,-7.065,0.965726,27.4027467,17.99583365,23.73762251,22.72874881,0.043956045,
8377.T,HOKUHOKU FINANCIAL GROUP INC,Japan,264588,874,JPY,Financial Services,Banks—Regional,0.13676,0.20399,156990000,0.00143,0.03501,1.378589924,1417771753,10.80618909,-0.003,1417771761,193900559.7,46351975534,353.2677852,27283548214,4841.422,1042297707,-18069242989,5.762131,0.205,5.933469,,0.7351661,0.18052548,-12.745,0.429691,10.68843453,7.052912584,7.591748743,8.170199822,0.039863326,3.48
8370.T,KIYO BANK LTD,Japan,90968,1642,JPY,Financial Services,Banks—Regional,0.18413,0.27996,92040000,0.00262,0.05855,1.209519975,670853788.9,9.919867016,0.114,670853776.7,123525947.7,11059512392,163.5486629,8125646244,3423.196,1007581570,-2026391176,12.338628,,,,1.5019392,0.4796687,-3.021,0.236042,16.34167117,12.08811049,14.13620813,13.86385937,0.021498771,2.27
7189.T,NISHI-NIPPON FINANCIAL HLDGS IN,Japan,367914,732,JPY,Financial Services,Banks—Regional,0.17174,0.25375998,,0.00186,0.04296,1.100018054,1184662113,7.945524111,0.185,1132855906,203452901.2,26001908347,175.5067581,23113194985,3663.704,985809072.1,-1909784945,6.048087,0.799,5.180467,,0.83214366,0.1997978,-1.612,0.880843,7.852727413,5.525993365,6.305293489,6.380531888,0.04076087,3.37
8524.T,NORTH PACIFIC BANK LIMITED,Japan,484166,270,JPY,Financial Services,Banks—Regional,0.07654,0.13112001,107060000,0.00083,0.021659998,0.218885688,1125421231,2.898865226,-0.056,1143398920,86743549.08,25854731883,66.57761341,9978653368,1119.335,955053594.1,-14972913175,11.211227,0.029,8.626199,,0.8486188,0.24121466,-13.304,,3.199259316,1.881382609,2.312451628,2.418702483,0.036900368,3.61
8341.T,77TH BANK,Japan,225360,1308,JPY,Financial Services,Banks—Regional,0.14767,0.2252,133490000,0.00177,0.03428,2.025767364,1013565334,13.7180604,-0.038,1013565342,149674436.4,12656143058,171.2805002,5730927781,6947.189,878448053.4,-6093122764,5.8684707,-0.423,5.089494,,0.8666911,0.18827759,-6.012,0.662797,15.77816527,10.22490549,11.25453802,12.15389344,0.0382263,2.36
8388.T,AWA BANK,Japan,41131,2317,JPY,Financial Services,Banks—Regional,0.16576,0.24268,,0.00258,0.03385,1.841764509,529786435.1,12.64342737,0.175,523260674.3,87816033.88,6372188491,151.908885,2755880003,6984.583,888490163.1,-2840460248,11.434013,0.574,,,1.6770723,0.3317306,-5.362,0.32098,25.42138724,17.39597253,19.49003318,19.97757485,0.017376194,1.43
8366.T,SHIGA BANK,Japan,87838,1960,JPY,Financial Services,Banks—Regional,0.18386,0.22783001,,0.00209,0.033570003,2.003445259,740528565.9,14.79851025,0.348,677852156.5,136150294.7,17388892551,352.4837394,12918263311,9960.142,886162088.8,-3650105622,8.891712,1.152,37.333332,,1.1966616,0.19678435,-4.929,0.305017,23.83084639,16.47800324,17.15317238,18.86791357,0.018087855,1.25
8358.T,SURUGA BANK,Japan,1723211,391,JPY,Financial Services,Banks—Regional,0.23918,0.26045,33920000,0.00609,0.07897,0.840923494,814465994.2,3.515940545,-0.198,814465982.6,194800354.3,8671038065,37.43180662,,1233.181,823219875,-7960568893,4.225976,1.047,3.9328103,,1.010748,0.3170662,-9.774,1.003316,4.38080395,2.781174292,3.320010451,3.408556133,0.012531328,1.98
8381.T,SAN-IN GODO BANK,Japan,195528,583,JPY,Financial Services,Banks—Regional,0.13227001,0.19126,155010000,0.00161,0.02819,0.563778566,733293874.9,4.70576508,0.041,727068034.9,96995725.64,9605030956,61.61227206,11484168384,2434.098,825734385.8,2688752423,9.398678,0.405,,,1.126062,0.23951378,3.667,0.507411,5.525993365,4.289915902,5.189707584,4.96426705,0.033783782,2.92
8356.T,JUROKU BANK,Japan,87890,2312,JPY,Financial Services,Banks—Regional,0.15885,0.25837,200460000,0.00247,0.045149997,3.574263406,978091760.6,26.17037747,0.033,970039055.6,155373119.9,10775923941,288.3344547,6906155863,10428.548,785332826.9,-3028925855,5.879062,0.597,,,0.80292344,0.22169913,-3.097,0.446978,22.39481521,16.50526966,19.82086567,18.95708565,0.034379028,2.64
8368.T,HYAKUGO BANK,Japan,329931,342,JPY,Financial Services,Banks—Regional,0.15952,0.2274,-660000,0.00186,0.035469998,0.463347273,759033361,2.98811729,0.002,758642543,121081062.1,15350373916,60.42621029,12728443508,1553.769,789038327.7,-1885398389,6.7085133,0.125,,,1.0395305,0.22010994,-2.484,0.442987,3.371946609,2.617575804,2.913351418,2.897231332,0.0295858,2.29
8361.T,OGAKI KYORITSU BANK,Japan,65533,2004,JPY,Financial Services,Banks—Regional,0.077259995,0.116289996,,0.00128,0.027709998,1.482702183,970202680.3,23.21837,-0.012,973283759,74955374.4,14717156781,352.1777648,13746344162,7448.236,761105159.5,-129567675.6,12.284305,0.084,,,0.7844806,0.269057,-0.134,0.23033,23.42185017,16.42347041,17.44453311,18.01718871,0.03498251,2.52
8397.T,OKINAWA BANK,Japan,28171,2948,JPY,Financial Services,Banks—Regional,0.12322,0.18179001,,0.00233,0.038110003,1.984631433,447814514.9,18.81711624,0.101,437535066.7,55178134.98,5183245709,217.7782897,2057341876,6754.182,637665552.3,-2530393638,13.500641,1.577,11.759075,,1.4239502,0.4364703,-5.651,0.188711,30.26572024,21.92219736,24.19777325,24.7059147,0.024305556,1.98
8367.T,NANTO BANK,Japan,56520,2081,JPY,Financial Services,Banks—Regional,0.16859,0.25432,,0.00188,0.04242,3.018573875,647740943.6,19.85839335,0.064,702982702,109201986.5,12280420406,376.3780438,7367294448,8996.358,616962570.5,-4328332589,6.2658076,0.542,,,0.95248353,0.23131582,-6.682,0.431584,19.98628192,15.05106087,18.13761901,17.406142,0.03835091,2.95
8336.T,MUSASHINO BANK,Japan,53430,1923,JPY,Financial Services,Banks—Regional,0.15191,0.23245001,,0.00197,0.041199997,2.176405216,606923141.2,18.12482197,0.121,589890702.9,92196836.66,7344154278,219.3266857,3525056734,7440.612,585269400.1,-3290824826,8.030568,1.364,,,0.9643221,0.25844648,-5.422,0.656214,18.84109251,13.26965512,16.11107455,15.79202115,0.041884817,3.6
8363.T,HOKKOKU BANK,Japan,70423,2200,JPY,Financial Services,Banks—Regional,0.10033,0.18784,,0.00133,0.02685,2.194837312,611685649.4,21.87714416,0.253,611685657,61367610.52,13483496032,482.0035352,10048137613,9954.367,559354496.9,-2805827128,9.110184,,,,0.91444767,0.22100852,-4.587,0.17634,30.08394414,18.23214258,19.13608785,21.47195069,0.035746202,1.95
8544.T,KEIYO BANK,Japan,215269,468,JPY,Financial Services,Banks—Regional,0.1551,0.24114999,86250000,0.00174,0.03261,0.486405571,546491678.2,4.187430538,0.189,526214535.9,84762195.44,5459345129,41.98192592,2207670637,2198.074,555787259.9,-2705954619,8.744885,1.159,,,1.0170096,0.21291368,-4.952,0.331242,4.708000926,3.608255536,3.989466097,3.929350924,0.0385439,2.93
8346.T,TOHO BANK,Japan,324293,220,JPY,Financial Services,Banks—Regional,-0.100150004,-0.08862001,141670000,-0.00073,-0.024389999,-0.168179245,423283813.7,1.679320299,-0.461,423283820.7,-42390185.94,21278101852,84.41789217,3879165553,759.297,503999297.5,-16917847812,,,,,1.1906888,0.2897417,-39.968,0.137092,2.517598951,1.799583365,1.950976952,1.99489742,0.02293578,2.37
8600.T,TOMONY HOLDINGS INC,Japan,258138,344,JPY,Financial Services,Banks—Diversified,0.14885001,0.21506001,201570000,0.00241,0.04378,0.556780187,609622487.8,3.817007206,0.303,609622498.3,90742627.88,4731995408,29.59082194,2052406669,1502.517,498415656.9,-2224405848,5.61541,,,,0.8175808,0.22894916,-3.649,0.491984,3.28105856,2.617575804,2.89699166,2.823504037,0.023738872,1.95
8522.T,BANK OF NAGOYA,Japan,22498,2841,JPY,Financial Services,Banks—Regional,0.15845,0.23087999,,0.00254,0.04823,1.829576422,676434302.3,37.34735344,0.123,658692955.8,107184280,7709878451,425.680175,5380499744,13332.111,467688211.4,-1908215721,14.113263,0.724,,,0.69140226,0.21309453,-2.821,0.356328,32.31070133,21.57682278,23.72100182,24.99796345,0.024743726,2.13
7173.T,TOKYO KIRABOSHI FINANCIAL GP IN,Japan,101420,1638,JPY,Financial Services,Banks—Regional,0.049450003,0.09656999,-49000000,0.00073,0.01375,0.581038207,764777453.1,25.17297202,-0.101,764777486.3,35582671.67,6860402667,225.7782194,5238659654,10231.135,452461244.8,-1216603369,25.622173,-0.762,,,0.59162474,0.16009954,-1.591,0.550027,15.49641231,9.779554047,14.67348647,13.17787728,0.036166366,3.38
8386.T,HYAKUJUSHI BANK,Japan,53934,1634,JPY,Financial Services,Banks—Regional,0.14015001,0.20948,,0.00169,0.03279,0.789908032,590454219.8,20.02269168,0.935,512172332.4,82753572.47,9758458703,330.9971866,4699811874,9893.875,438434389,-4642778969,18.801058,,,,0.7425375,0.16515268,-7.863,0.142531,17.31417329,13.06061261,14.31382883,14.24895839,0.043156598,2.97
8342.T,AOMORI BANK,Japan,22225,2251,JPY,Financial Services,Banks—Regional,0.05633,0.089490004,44730000,0.00066,0.01974,1.008284747,363206833.3,17.90009218,0.19,363206820.5,20458900.36,7982206254,393.382507,5772445354,5861.208,415156103.6,-1823026430,20.290796,,,,1.1430295,0.38405052,-5.019,0.250967,26.22120207,17.99583365,19.14413871,20.41784019,0.022371365,1.81
8527.T,AICHI BANK,Japan,32919,3755,JPY,Financial Services,Banks—Regional,0.090950005,0.12817,11120000,0.00125,0.01933,3.585169971,426328559.3,39.65260156,0.221,426328570.3,38772840.44,2057841771,191.3596606,2346456712,22508.807,366904851.3,600413870.1,9.519343,,,,0.86061525,0.1668236,1.408,0.604754,34.53745853,24.7851709,31.63683189,27.69943529,0.026595745,2.35
8362.T,FUKUI BANK,Japan,29900,1714,JPY,Financial Services,Banks—Regional,0.03393,0.07147,10130000,0.00038,0.0097,1.40964637,347937613.1,14.63937437,-0.108,358862371.7,11806358.12,9138675126,390.3416292,5188680364,5724.796,370367292.1,-3630814204,11.051148,-0.779,,,1.0644647,0.29939932,-10.435,0.553591,19.81359463,12.13355451,14.01467718,14.89502609,0.029620852,2.42
7322.T,SAN JU SAN FINL GP INC,Japan,41766,1517,JPY,Financial Services,Banks—Regional,0.06164,0.09566,,0.00102,0.01801,0.811566654,616175538.8,23.67377366,0.254,616175526.6,34864655.5,4875889278,187.333829,2213005820,9148.177,358874975.6,-2341463578,16.989014,,,,0.58242327,0.1658254,-3.8,0.38007,14.49664378,11.17014119,13.32990026,12.67748494,0.047840532,
8393.T,MIYAZAKI BANK,Japan,42698,2184,JPY,Financial Services,Banks—Regional,0.14829001,0.22317,,0.0023,0.052210003,4.196664764,500202365.3,28.99892261,0.271,468500625,74173736.01,7556305367,438.0720879,5809945903,9193.77,342419567.9,-1428737706,4.7299347,0.072,,,0.6845621,0.23755218,-2.856,0.190992,24.18530978,17.81405756,18.74864664,19.5149365,0.045558088,3.25
8399.T,BANK OF RYUKYUS,Japan,142968,810,JPY,Financial Services,Banks—Regional,0.04877,0.07092,,0.00099,0.0197,0.543419644,480606909,11.18392891,-0.144,487005431.7,23440028.36,4772895000,111.0357115,1178508963,3066.488,316456343.1,-3289261559,13.547416,,5.597789,,0.6584515,0.26414582,-6.844,0.202394,8.752519096,6.26218656,7.08277567,6.839548345,0.03052503,2.87
8387.T,SHIKOKU BANK,Japan,73393,765,JPY,Financial Services,Banks—Regional,0.18233,0.27091,,0.00215,0.047340002,1.422670627,361189089.5,8.573815014,0.155,348046693.9,65857481.3,4429756154,106.620261,1922745710,3812.582,289727436.6,-2235412603,4.8872423,0.341,,,0.80214894,0.20065142,-6.189,0.27651,8.279901242,5.971344804,6.626517665,6.653958585,0.0390625,2.73
8530.T,CHUKYO BANK,Japan,19576,1422,JPY,Financial Services,Banks—Regional,0.09487,0.16556999,,0.00118,0.02348,0.970593473,241316849.5,11.11008237,-0.153,252796018.8,22894700.06,1919564673,88.30420151,1597130262,5096.867,280661084.7,-48400321.47,13.315853,1.075,,,1.1630397,0.27899492,-0.201,0.029076,21.23144819,12.1062881,12.64252758,14.15807034,0.027529249,1.92
8345.T,BANK OF IWATE LTD,Japan,31406,1803,JPY,Financial Services,Banks—Regional,0.05842,0.13948,,0.00062,0.01155,2.248152241,357662654.1,20.32852996,-0.06,367087740.1,20895162.99,4940619690,280.8048434,1948221698,11466.61,288328008.4,-2723744418,7.2891483,-0.324,,,0.80614513,0.15723914,-7.615,-0.013112,25.14872309,14.92381761,15.49433552,17.63412467,0.03627232,2.19
8541.T,EHIME BANK,Japan,71507,806,JPY,Financial Services,Banks—Regional,0.13912,0.21962,,0.00205,0.0395,1.265679701,355863065,9.098102724,-0.052,355863066.1,49506720.74,2603751654,66.69754019,720724075.8,3932.035,286641033.2,-1605651097,5.78786,-0.293,,,0.80548126,0.20498292,-4.512,-0.13968,11.13378597,6.752982023,7.067714612,7.833914041,0.037220843,2.58
8392.T,OITA BANK,Japan,39988,1904,JPY,Financial Services,Banks—Regional,0.0675,0.12656,,0.001,0.01849,2.915861292,486769105.9,30.91666044,-0.188,486769122.8,32856030.21,4659721166,295.9408028,2262621618,12612.664,272496239.8,-2153083297,5.9348106,,,,0.5598059,0.15095939,-4.423,0.567164,24.28528663,14.96017283,16.22273779,16.96676463,0.042016808,2.37
8344.T,YAMAGATA BANK,Japan,60250,908,JPY,Financial Services,Banks—Regional,0.07298,0.12291,,0.00099,0.01845,0.79501594,355154137,10.89274178,0.36,355154139.3,25921271.51,3586369638,109.9807103,2439280668,4957.086,269101907.2,-897521316.2,10.380465,,,,0.75770456,0.18317214,-2.527,0.009397,13.16967827,7.498264023,7.885447111,8.640021505,0.033333335,1.76
8301.T,BANK OF JAPAN NPV,Japan,503,29000,JPY,Financial Services,Banks—Regional,0.55262,0.89554,,0.00185,0.26843,,20050570278,,,20031601618,11080351591,31221967232,,1.06E+12,,263575336.8,,,,,,0.013145528,,,0.297478,527.1506828,209.1334002,248.6047801,291.7474554,,
8360.T,YAMANASHI CHUO BANK,Japan,43714,880,JPY,Financial Services,Banks—Regional,0.063829996,0.12753001,,0.00084,0.01539,0.878614767,439952685.3,13.79735113,0.241,439952688.8,28084405.9,6731250983,210.9682209,4299422714,6853.877,255196916.4,-2171024985,9.103134,,,,0.58005536,0.12839448,-4.935,0.709231,9.588689144,6.543939511,7.610705263,7.724276243,0.040603247,2.56
8343.T,AKITA BANK,Japan,32304,1509,JPY,Financial Services,Banks—Regional,0.06171,0.11129,,0.00066,0.01302,1.380816681,331086995.7,18.51589507,-0.221,353363644.8,20431633.36,8347158473,466.7169106,3034470109,9838.021,245259975,-5076867279,9.932532,-0.569,,,0.740772,0.1533845,-15.334,0.442987,15.43279068,11.91542319,13.16526383,13.06169327,0.04654255,3.05
8395.T,BANK OF SAGA,Japan,23958,1536,JPY,Financial Services,Banks—Regional,0.06369,0.119440004,,0.00088,0.02044,1.326692848,351782196.8,20.97398961,-0.007,351782192.7,22403903.44,3430987583,204.4578827,1531954458,7532.969,234282108.8,-1689625423,10.52271,0.083,,,0.66598624,0.20390366,-4.803,0.860143,15.52367873,11.52460458,13.05282168,12.9786225,0.046357617,3.58
8713.T,FIDEA HOLDINGS CO LTD,Japan,455180,133,JPY,Financial Services,Banks—Regional,0.065960005,0.1234,,0.00112,0.02859,0.12076295,456667012.1,2.517598951,0.242,456667001,29084175.6,5570383281,30.7095084,3632786084,660.341,219266242.1,-1738748772,10.009785,,,,0.48014468,0.20141108,-3.807,0.753454,1.508741609,0.917969292,1.145708785,1.156629857,0.045454547,4.06
8558.T,TOWA BANK,Japan,111792,560,JPY,Financial Services,Banks—Regional,0.0939,0.15258001,,0.00122,0.02321,0.38214789,293668365.6,7.967400864,0.037,290805400.8,25812205.85,3716675977,100.9829025,2684060536,3658.033,187295483,-860877972.5,13.318746,0.691,,,0.6377789,0.15308774,-2.931,0.572405,7.289221511,4.39898156,4.659181319,5.242714858,0.054347824,4.59
7184.T,THE FIRST BANK OF TOYAMA LTD,Japan,72600,308,JPY,Financial Services,Banks—Regional,0.09891,0.15297,,0.00173,0.02271,0.312782131,210514892.7,3.162258792,-0.296,238244842.2,20822452.55,682978269.8,10.25698897,560352088.8,1676.418,186399597.3,95897321.03,8.949845,,,,0.88544613,0.18372506,0.456,0.380952,3.271969755,2.426710902,2.644842219,2.626410304,0.039344262,3.63
8364.T,SHIMIZU BANK,Japan,11957,1720,JPY,Financial Services,Banks—Regional,0.08394,0.13482,,0.0013,0.026029998,-2.745564355,234191235.8,20.21203875,3.033,234191235.2,19659085.53,1969662198,169.9872632,1221253636,7445.91,181139745.1,-575612150.9,,,,,0.7734694,0.23099929,-2.458,0.725815,18.55933956,13.32418795,14.67192865,14.66793321,0.032525133,2.69
8550.T,TOCHIGI BANK,Japan,226252,189,JPY,Financial Services,Banks—Regional,0.07163,0.14326,,0.00096,0.0185,0.180412777,340057616.4,3.257945729,0.117,342193503.6,24357997.07,6493033325,62.20657992,1327756257,1601.449,179300582.8,-4990303838,9.52141,0.531,,,0.5272653,0.11801812,-14.675,0.735461,2.017714683,1.490564,1.598331322,1.625815596,0.026737968,2.55
8337.T,CHIBA KOGYO BANK,Japan,167600,290,JPY,Financial Services,Banks—Regional,0.124680005,0.17155,,0.00196,0.03444,0.159599414,441325086.2,7.449266276,0.127,428846169.3,42599229.04,3461044073,58.41988388,824909046.7,3018.955,156157843.6,-2458899243,16.514807,1.271,,,0.3538386,0.096059725,-5.572,0.871151,3.208348121,2.063158707,2.503056863,2.479654645,0.01048951,0.92
8350.T,MICHINOKU BANK,Japan,35177,903,JPY,Financial Services,Banks—Regional,0.053000003,0.059,,0.00093,0.025290001,0.497348492,369859840.8,20.95701173,0.041,366351546.9,17614103.85,3407283934,192.4632051,1108706941,4993.211,144835583.4,-2148847077,16.501892,0.31,,,0.39159587,0.18084556,-5.81,0.027936,12.47892909,8.061769925,8.228225024,9.001221971,0.022396417,2.23
7161.T,JIMOTO HOLDINGS INC,Japan,30569,727,JPY,Financial Services,Banks—Regional,-0.0792,-0.05718,,-0.00123,-0.0279,-0.783200494,364461073.2,20.42350797,-0.36,364461075.5,-31220045.33,1853552734,86.36934037,462592887.2,6486.776,142057276.8,-1261404801,,,,,0.38977352,0.11207417,-3.461,0.472636,11.08834195,5.644147828,6.289712551,6.3787523,0.041608877,3.3
8338.T,TSUKUBA BANK LTD,Japan,246122,188,JPY,Financial Services,Banks—Regional,0.07328,0.0938,,0.00089,0.021760002,0.057077695,302120962.3,3.660761562,0.027,304184121.6,22140328.68,5081741433,61.57460805,3044749731,1360.836,141019823.3,-1906475101,29.936304,2.61,,,0.4667661,0.13815036,-6.31,0.82269,1.954093048,1.508741609,1.597552139,1.604968604,0.026737968,2.27
8537.T,TAIKO BANK,Japan,6747,1614,JPY,Financial Services,Banks—Regional,0.10065,0.14624,,0.00115,0.02427,1.489564231,170042452.2,18.00486793,-0.076,173450752.3,17114220.16,2273519072,240.7057816,1440466530,8423.295,137986032,-715859303.1,9.848069,1.668,,,0.8114799,0.19161148,-4.21,0.306157,14.99652805,10.93383227,12.53424083,12.81394335,0.03125,2.58
8551.T,KITA-NIPPON BANK,Japan,18457,1650,JPY,Financial Services,Banks—Regional,0.07238,0.13159001,,0.00099,0.02115,1.204230291,191119386.6,22.63375081,0.026,191119388.9,13833161.02,2876561332,340.3006691,1608909269,8612.388,126732354.7,-1135354710,12.453206,,,,0.6631057,0.1915845,-5.941,0.374792,20.67703109,13.83316102,14.4431498,16.02127534,0.033639144,2.54
8365.T,TOYAMA BANK,Japan,5815,2408,JPY,Financial Services,Banks—Regional,0.06397,0.11729,,0.00111,0.01822,0.934783582,79427068.72,14.61371667,0.275,79427065.81,5080641.926,364670107,67.08490505,230664781.9,6031.881,118980188.7,-8141045.826,23.412737,,,,1.4979804,0.39921212,-0.102,0.70702,33.44680194,16.90517707,18.62451901,22.89241183,0.020721095,1.58
8542.T,TOMATO BANK,Japan,7253,1143,JPY,Financial Services,Banks—Regional,0.07855,0.11431,,0.00133,0.033689998,0.782382501,198781247.4,17.30074912,0.054,196136409.2,14024026.51,1132256021,98.55131095,243789013.8,4509.189,119374300.2,-777362813.5,13.278037,0.711,,,0.600531,0.2534824,-3.911,0.252565,11.77909112,9.043360852,9.795913896,9.756736602,0.044014085,4.07
8383.T,TOTTORI BANK,Japan,5687,1158,JPY,Financial Services,Banks—Regional,0.092,0.1469,,0.00111,0.02471,0.966903418,117554598.8,12.55656567,0.066,116454856.9,10815677.8,1126793669,120.3582259,579538561.1,5270.304,98543403.98,-450532289.2,10.885096,0.698,,,0.83827776,0.21972166,-3.833,0.436716,11.99722244,10.01586297,10.28774821,10.29647164,0.042918455,3.91
8521.T,NAGANO BANK,Japan,11371,1190,JPY,Financial Services,Banks—Regional,0.056220002,0.08438,,0.00104,0.022739999,1.02521719,192055534.1,21.29690576,-0.162,192055535.8,10797500.19,1029234417,113.9966078,444642524.9,5998.577,97664056.73,-491002012.1,10.549645,-0.499,,,0.5085199,0.19838038,-2.557,0.382072,14.45119975,9.625044364,10.43550582,10.85184216,0.042052146,3.42
8349.T,TOHOKU BANK,Japan,14511,1057,JPY,Financial Services,Banks—Regional,0.10691,0.15843001,,0.00141,0.03619,0.592862742,121908141.5,12.86362185,0.094,119026988.7,13033346.19,1681965144,177.4629597,707708884,4230.792,91053302.72,-887941724,16.204199,0.672,,,0.7469009,0.24983501,-7.284,0.496579,11.81544634,9.025183242,9.28252639,9.566635159,0.04725898,3.88
