symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
BHLB,"Berkshire Hills Bancorp, Inc.",United States,388573,24.71,USD,Financial Services,Banks—Regional,0.18804,0.27903998,114220000.0,0.00605,0.06549,-9.946,377044000.0,7.493,0.496,307211000.0,76551000.0,1835533952.0,38.15,386537984.0,23.336,1265230976.0,-195633696.0,,,19.007692,1.22,3.3556588,1.0588789,-0.519,1.260892,28.97,8.55,25.981142,25.397642,0.024989588,3.37
OFG,OFG Bancorp,United States,215268,23.7,USD,Financial Services,Banks—Regional,0.22076,0.36312,-71272000.0,0.01061,0.09656999,1.878,466115008.0,9.076,0.374,432839000.0,96760000.0,2408389120.0,46.639,136578000.0,19.706,1223849088.0,-939083840.0,12.619808,15.865,9.793388,1.11,2.6256375,1.2026795,-2.015,1.566847,25.52,11.97,23.454,23.040285,0.012747252,1.86
CNOB,"ConnectOne Bancorp, Inc.",United States,136245,28.66,USD,Financial Services,Banks—Regional,0.41007,0.57937,114795000.0,0.01334,0.10982,2.459,239611008.0,6.059,0.67,211391000.0,97743000.0,260242000.0,6.564,527694016.0,23.598,1139911424.0,1326076928.0,11.655144,4.472,10.536764,0.95,4.757342,1.2145097,5.534,1.386956,29.76,13.72,28.422285,26.959429,0.013333333,1.54
SRCE,1st Source Corporation,United States,56484,45.26,USD,Financial Services,Banks—Regional,0.30311,0.41792,163676992.0,0.01308,0.102749996,3.628,307248000.0,12.06,0.187,294520000.0,92458000.0,367264992.0,14.534,353092000.0,35.273,1143661312.0,1186587008.0,12.475192,0.712,12.468319,1.08,3.7222743,1.2831345,3.862,1.190217,51.02,28.72,46.316,46.904644,0.018876305,2.16
BRKL,"Brookline Bancorp, Inc.",United States,292315,14.85,USD,Financial Services,Banks—Regional,0.32394,0.45099,,0.010729999,0.09835,1.162,282044992.0,3.588,3.493,222921000.0,91365000.0,131445000.0,1.682,569182976.0,12.098,1167842688.0,1711551872.0,12.779691,,12.801724,1.78,4.1406255,1.2274756,6.068,0.76172,17.14,8.13,14.700286,15.300214,0.032449406,2.94
FBNC,First Bancorp,United States,130179,41.05,USD,Financial Services,Banks—Regional,0.35256,0.46333,,0.013839999,0.11783,3.179,296191008.0,10.35,0.314,264483000.0,104026000.0,475225984.0,16.679,78145000.0,30.778,1170306688.0,708153920.0,12.912866,0.791,11.89855,1.54,3.951189,1.3337449,2.391,,48.83,19.6,41.161713,42.33657,0.01873892,1.46
TMP,Tompkins Financial Corporation,United States,34845,77.85,USD,Financial Services,Banks—Regional,0.313,0.40097,108795000.0,0.01244,0.13576001,6.392,308836992.0,21.029,0.057,283048000.0,95808000.0,291014016.0,19.747,305932992.0,47.793,1160354176.0,1195489024.0,12.179286,0.065,14.232176,1.62,3.7571735,1.6288996,3.871,0.680473,92.8,54.32,78.38257,80.11907,0.028236546,2.41
CHCO,City Holding Company,United States,60506,75.56,USD,Financial Services,Banks—Regional,0.38091,0.47959998,,0.01475,0.12137,5.016,221335008.0,14.079,0.115,226602000.0,83499000.0,609889984.0,39.279,311316000.0,43.99,1184924288.0,864553600.0,15.063796,0.214,16.533916,1.87,5.3535333,1.7176629,3.906,0.623503,88.49,55.03,76.97,78.365715,0.031816293,2.86
FFWM,First Foundation Inc.,United States,176643,24.88,USD,Financial Services,Banks—Regional,0.36125,0.50771,99177000.0,0.013789999,0.13983,2.09,258858000.0,5.798,0.278,244545000.0,93513000.0,468025984.0,10.451,12000000.0,15.953,1114382592.0,568141888.0,11.904306,0.692,10.724138,1.63,4.3049955,1.5595812,2.195,1.559782,25.81,12.29,24.337715,23.818035,0.012205046,
PFC,Premier Financial Corp.,United States,126192,30.5,USD,Financial Services,Banks—Regional,0.39816,0.54986,,0.01799,0.13217,,317846016.0,8.52,3.499,252418000.0,126466000.0,317500000.0,8.511,84881000.0,,1139916160.0,954767296.0,,,,0.97,3.5863786,,3.004,1.555432,35.9,14.74,29.334,30.323929,,2.62
STBA,"S&T Bancorp, Inc.",United States,114048,28.26,USD,Financial Services,Banks—Regional,0.17506,0.21858999,203556992.0,0.00433,0.03388,1.013,226838000.0,5.815,0.359,204468000.0,39531000.0,713353024.0,18.123,195614000.0,29.751,1112336256.0,760698176.0,27.897335,1.411,11.258965,1.11,4.9036593,0.94988406,3.353,0.699456,35.8,16.98,29.415714,31.730785,0.040623866,2.95
NBHC,National Bank Holdings Corporat,United States,134614,35.98,USD,Financial Services,Banks—Regional,0.32237,0.40873,133622000.0,0.01569,0.13024001,3.213,329043008.0,10.673,0.001,316325000.0,105938000.0,1019187968.0,33.089,57003000.0,27.087,1107816960.0,122625688.0,11.1982565,0.367,13.945737,1.32,3.3667846,1.3283125,0.373,1.038209,43.21,24.35,36.44486,38.42793,0.023782233,1.7
MBIN,Merchants Bancorp,United States,55687,37.09,USD,Financial Services,Banks—Regional,0.54653,0.7504,292520000.0,0.02474,0.25879,7.06,398760000.0,13.869,1.067,339781000.0,203320992.0,712412992.0,24.752,546260992.0,22.711,1067528064.0,1320830080.0,5.253541,1.521,6.75592,,2.6771193,1.6331292,3.312,1.109318,45.67,18.82,36.04286,39.637573,0.009018858,
FMBL,FARMERS & MERCHANTS BANK (CALIF,United States,95,8060.0,USD,Financial Services,Banks—Regional,0.33155,0.42152,,0.00963,0.083909996,680.828,292360992.0,2302.49,0.183,271384000.0,96933000.0,1011260992.0,8019.008,1080452992.0,9202.595,1020532992.0,1093819520.0,11.838526,0.475,,,3.4906607,0.87583995,3.741,0.603165,8400.0,6052.0,8152.748,8062.236,0.013333004,1.34
EBSB,"Meridian Bancorp, Inc.",United States,214750,19.6,USD,Financial Services,Banks—Regional,0.38472,0.52886003,75177000.0,0.01189,0.10127,1.522,198568992.0,3.957,0.345,183543000.0,76394000.0,1034107008.0,20.562,566006016.0,15.697,1028104320.0,586039616.0,12.877793,0.874,13.5172415,1.09,5.1775675,1.2486463,2.951,1.061413,22.97,9.75,20.145144,20.069286,0.017680708,1.38
RBCAA,"Republic Bancorp, Inc.",United States,41343,48.78,USD,Financial Services,Banks—Regional,0.28572,0.36789,55517000.0,0.01354,0.10187,3.922,289097984.0,13.747,0.013,288090000.0,82602000.0,994819968.0,47.848,284673984.0,40.224,1014194688.0,256020000.0,12.437531,-0.024,14.347058,1.44,3.5081348,1.2127088,0.886,0.657065,51.56,27.22,49.919716,46.764572,0.023713648,2.52
WTBFB,W T B FINANCIAL CORP,United States,459,380.3,USD,Financial Services,Banks—Regional,0.2516,0.33111,,0.0086199995,0.103970006,30.912,327460896.0,129.06,0.157,306629237.0,82388104.0,1441880192.0,567.285,255799376.0,305.959,978960640.0,-207517456.0,12.302665,0.206,,,2.9895496,1.2429769,-0.634,0.837336,410.0,277.0,386.23257,391.69815,0.019323168,1.58
KRNY,Kearny Financial,United States,356303,12.09,USD,Financial Services,Banks—Regional,0.30617002,0.43803,75417000.0,0.00901,0.05945,0.703,206528000.0,2.507,0.252,206528000.0,63233000.0,69687000.0,0.939,704376000.0,12.982,1017981696.0,1562754944.0,17.197723,0.35,14.223529,3.53,4.929025,0.9312895,7.567,0.799672,13.77,6.91,12.714286,12.510715,0.026336793,1.7
OBNK,"Origin Bancorp, Inc.",United States,50953,40.4,USD,Financial Services,Banks—Regional,0.32366002,0.42825,124332000.0,0.01206,0.12877,2.602,259199008.0,11.08,0.645,196288000.0,83893000.0,456022016.0,19.403,513822016.0,27.943,937817344.0,1024916160.0,15.526519,4.595,12.58567,,3.6181364,1.4458004,3.954,1.154021,46.65,19.4,40.73,42.05307,0.009796438,
GABC,"German American Bancorp, Inc.",United States,47739,36.36,USD,Financial Services,Banks—Regional,0.34087002,0.44658002,95167000.0,0.014520001,0.11542,2.611,203287008.0,7.671,0.251,192167000.0,69295000.0,400256992.0,15.078,186136000.0,23.25,965201664.0,810012288.0,13.925699,0.568,14.486056,1.39,4.7479753,1.563871,3.985,0.79076,51.11,26.02,37.43543,40.684284,0.022798518,1.9
AMTB,Amerant Bancorp Inc.,United States,70529,24.44,USD,Financial Services,Banks—Regional,0.16725,0.29215,62297000.0,0.00508,0.04883,0.229,242732000.0,6.146,3.177,174475000.0,40596000.0,199184992.0,5.314,1014371008.0,20.701,896537408.0,1709800576.0,106.72489,,14.722892,,3.693528,1.1806194,7.044,1.372224,28.22,9.01,24.519714,21.5115,0.038242474,
PFBC,Preferred Bank,United States,53364,62.73,USD,Financial Services,Banks—Regional,0.47390997,0.65667,,0.01525,0.15401,4.989,170242000.0,11.407,0.246,154217000.0,80533000.0,896473984.0,60.071,171074000.0,36.16,937926400.0,167628112.0,12.573663,0.403,9.972973,1.04,5.5093713,1.7347898,0.985,1.483593,69.44,30.65,60.866856,63.838856,0.020782594,1.96
WASH,"Washington Trust Bancorp, Inc.",United States,68821,51.27,USD,Financial Services,Banks—Regional,0.32614,0.44029,80984000.0,0.01276,0.14011,4.495,229407008.0,13.277,0.009,214544000.0,74631000.0,184328000.0,10.642,513702016.0,30.833,890324096.0,1251861120.0,11.406007,-0.17,13.708556,2.62,3.8809805,1.6628288,5.457,0.783754,56.2,30.01,51.475143,51.916573,0.041432016,3.78
BY,"Byline Bancorp, Inc.",United States,168006,23.22,USD,Financial Services,Banks—Regional,0.27747,0.44097,133553000.0,0.0117,0.094680004,1.456,272652000.0,7.157,0.625,221089000.0,74869000.0,116721000.0,3.093,585524992.0,20.272,896976960.0,1426350720.0,15.947802,2.118,16.468084,1.01,3.2898235,1.1454222,5.231,1.422425,25.78,10.49,24.482857,22.748857,0.0064377687,
BANC,"Banc of California, Inc.",United States,250835,17.85,USD,Financial Services,Banks—Regional,0.27849,0.37383,140996992.0,0.00899,0.084759995,1.102,255092000.0,5.071,0.362,213758000.0,55615000.0,168516000.0,3.318,901347008.0,14.46,907647552.0,1734429440.0,16.197823,,11.900001,2.12,3.5581183,1.2344398,6.799,1.807314,21.4,9.0,17.634857,17.931572,0.013698629,2.5
NCBS,Nicolet Bankshares Inc.,United States,57456,72.06,USD,Financial Services,Banks—Regional,0.35618,0.51257,101724000.0,0.01594,0.13319,6.484,203864000.0,20.228,0.213,181664000.0,72612000.0,813892992.0,83.418,45108000.0,55.071,709285824.0,-62486772.0,11.113509,0.357,11.511181,1.72,3.4792109,1.3084927,-0.307,0.671926,86.25,53.23,74.466,76.82236,,
HFWA,Heritage Financial Corporation,United States,162203,24.31,USD,Financial Services,Banks—Regional,0.27459,0.34117,65105000.0,0.00947,0.07348,1.658,217498000.0,6.057,0.36,199569000.0,59722000.0,923816000.0,25.69,57463000.0,23.002,874705408.0,25829734.0,14.662244,1.079,15.193749,1.4,4.021671,1.0568646,0.119,0.791847,30.86,17.39,24.689142,26.547857,0.033927057,2.46
LBAI,"Lakeland Bancorp, Inc.",United States,229387,16.7,USD,Financial Services,Banks—Regional,0.30489,0.43372002,90595000.0,0.0092400005,0.09077,1.339,224016992.0,4.433,0.338,207575000.0,67676000.0,254843008.0,5.036,325640992.0,15.18,845041728.0,966441856.0,12.471994,0.87,10.56962,1.05,3.7722216,1.1001318,4.314,1.005434,19.35,9.49,16.527714,17.404,0.030284675,2.85
FBMS,"The First Bancshares, Inc.",United States,71959,39.89,USD,Financial Services,Banks—Regional,0.32426,0.41182,82008000.0,0.01123,0.09239,2.847,183480000.0,8.661,0.165,161574000.0,59495000.0,762486016.0,36.274,152044992.0,30.637,838435904.0,247191200.0,14.01124,-0.079,14.884328,,4.569631,1.3020204,1.347,1.143625,41.41,19.5,39.417427,38.16443,0.012567325,0.88
NFBK,"Northfield Bancorp, Inc.",United States,201460,16.75,USD,Financial Services,Banks—Regional,0.33657002,0.48024,63463000.0,0.0096700005,0.07017,1.035,151866000.0,3.074,1.067,128538000.0,51114000.0,140931008.0,2.747,635457024.0,14.604,859328576.0,1350776960.0,16.183575,3.104,14.692983,1.54,5.658466,1.1469461,8.895,0.768478,17.25,8.72,16.62143,16.289286,0.02875,2.65
QCRH,"QCR Holdings, Inc.",United States,57692,50.81,USD,Financial Services,Banks—Regional,0.30137,0.40577,105622000.0,0.013309999,0.12802,4.222,251999008.0,15.959,0.263,224196000.0,75946000.0,337772992.0,21.42,395000000.0,38.42,805180992.0,847104832.0,12.034581,0.627,10.67437,0.89,3.1951752,1.3224884,3.362,1.165142,52.2,25.54,50.18,48.065216,0.00476096,0.56
UVSP,Univest Financial Corporation,United States,85301,26.51,USD,Financial Services,Banks—Regional,0.34662,0.44602,73989000.0,0.015620001,0.13976,2.683,281204992.0,9.596,0.751,211895000.0,97471000.0,205111008.0,6.974,257120000.0,24.59,778853184.0,848505728.0,9.880731,9.012,11.045833,2.3,2.769699,1.0780805,3.017,1.13448,30.14,13.92,27.08743,27.579786,0.0304414,3.28
BMTC,Bryn Mawr Bank Corporation,United States,75370,39.78,USD,Financial Services,Banks—Regional,0.28816998,0.39953998,78618000.0,0.01311,0.10751,3.041,232936000.0,11.692,0.152,184081000.0,67126000.0,201632000.0,10.143,310200000.0,31.383,801033920.0,918815168.0,13.0812235,0.419,13.304347,1.73,3.4388585,1.2675653,3.944,0.954814,49.83,23.96,40.027428,43.392143,0.027337763,2.58
HMST,"HomeStreet, Inc.",United States,122140,37.76,USD,Financial Services,Banks—Regional,0.30038,0.39866,174944000.0,0.0155299995,0.16070999,4.538,375409984.0,17.232,0.105,337557000.0,112767000.0,101058000.0,4.86,177050000.0,32.839,806364736.0,925454080.0,8.320846,0.542,8.801865,1.16,2.1479576,1.1498523,2.465,0.989779,52.46,24.2,39.452,41.9965,0.01899593,
ALTA,Altabancorp,United States,69976,40.2,USD,Financial Services,Banks—Regional,0.3483,0.48361,,0.01348,0.12356,2.22,127848000.0,6.787,0.194,123395000.0,44529000.0,63329000.0,3.354,,18.537,758839360.0,737020032.0,18.108109,0.228,17.327587,2.25,5.935481,2.1686356,5.765,0.940828,47.8,18.76,41.31743,42.046,0.014489133,1.52
HBNC,"Horizon Bancorp, Inc.",United States,110567,17.14,USD,Financial Services,Banks—Regional,0.36418998,0.43135,98715000.0,0.0143099995,0.124469995,1.753,232844992.0,5.304,0.221,213999000.0,84800000.0,334356992.0,7.608,582332992.0,15.686,753289280.0,1046560576.0,9.777524,0.515,11.058064,,3.2351534,1.092694,4.495,1.270575,20.17,9.42,17.642857,17.960785,0.02895981,2.48
FBAK,FIRST NATIONAL BANK ALASKA,United States,428,231.45,USD,Financial Services,Banks—Regional,0.34865,0.46994,,,,18.107,162034000.0,51.162,-0.028,162338000.0,56493000.0,,,830244992.0,180.187,732974336.0,1567048704.0,12.782349,-0.06,,,4.5235834,1.2844989,9.671,0.475436,244.46,182.04,232.98372,230.58757,0.055652175,4.94
HONE,"HarborOne Bancorp, Inc.",United States,242389,13.31,USD,Financial Services,Banks—Regional,0.24957001,0.35091,117508000.0,0.01391,0.09088001,1.098,253076992.0,4.759,0.009,224397000.0,63161000.0,447347008.0,8.659,175616000.0,13.25,747691904.0,458781952.0,12.12204,0.35,12.439252,,2.9544048,1.0045283,1.813,0.802401,15.49,7.59,13.769714,14.0855,0.0106870225,
CTBI,"Community Trust Bancorp, Inc.",United States,54946,39.24,USD,Financial Services,Banks—Regional,0.36613998,0.46665,80361000.0,0.015759999,0.12007,4.311,209056000.0,11.775,0.682,185745000.0,76543000.0,70350000.0,3.945,426515008.0,37.141,699496192.0,1079231488.0,9.102297,2.59,11.243553,1.7,3.3459752,1.0565145,5.162,0.898369,47.53,27.74,40.787144,42.654285,0.038684476,3.4
HIFS,Hingham Institution for Savings,United States,4993,337.22,USD,Financial Services,Banks—Regional,0.595,0.82267,,0.024230001,0.23322001,29.703,116000000.0,54.244,0.196,92108000.0,69020000.0,7734000.0,3.61,285600000.0,144.125,720942656.0,925363584.0,11.353063,0.25,,,6.215023,2.3397746,7.977,0.956474,342.22,180.75,312.22916,296.952,0.005450237,0.75
GSBC,"Great Southern Bancorp, Inc.",United States,35178,53.14,USD,Financial Services,Banks—Regional,0.31347,0.42678002,52891000.0,0.01186,0.103310004,4.528,201976992.0,14.513,0.119,196237000.0,63313000.0,617428992.0,45.018,330897984.0,44.653,727677888.0,428583232.0,11.735866,0.269,11.60262,1.66,3.602776,1.1900656,2.122,0.977149,60.55,34.32,53.02114,54.88643,0.026264967,2.27
ABTX,"Allegiance Bancshares, Inc.",United States,56393,36.61,USD,Financial Services,Banks—Regional,0.32711,0.44948003,81907000.0,0.011829999,0.09578,2.942,223308000.0,11.004,0.475,183465000.0,73046000.0,711284992.0,35.186,259428000.0,37.682,738899648.0,255052848.0,12.443916,1.314,13.264493,,3.3088813,0.9715514,1.142,1.088973,43.34,21.445,36.724144,38.933823,0.011891279,
FMCB,FARMERS & MERCHANTS BANCORP CA,United States,115,901.0,USD,Financial Services,Banks—Regional,0.35951,0.48308998,66829000.0,0.01451,0.14954,77.394,170580000.0,215.277,0.267,160357000.0,61325000.0,493407008.0,624.846,14581000.0,539.444,711471040.0,204233584.0,11.641729,0.183,,,4.1708937,1.6702384,1.197,0.271739,925.0,701.6,887.29083,852.70465,0.016480448,1.98
FMBH,"First Mid Bancshares, Inc.",United States,36001,38.1,USD,Financial Services,Banks—Regional,0.22855,0.3376,68480000.0,0.008119999,0.0694,2.328,172304000.0,10.215,0.036,170829000.0,39380000.0,412504000.0,24.647,464204992.0,33.36,688649856.0,737225664.0,16.365978,-0.589,10.823863,1.67,3.9967144,1.1420863,4.279,0.971195,45.0,22.24,40.53057,41.856785,0.026647413,2.01
FFIC,Flushing Financial Corporation,United States,126807,21.7,USD,Financial Services,Banks—Regional,0.25118,0.34908,77360000.0,0.00732,0.09142,1.833,223304000.0,7.276,0.125,183113000.0,56089000.0,152968992.0,4.952,1070497984.0,20.225,671706176.0,1591213056.0,11.838517,0.054,9.234043,1.64,3.0080347,1.0729295,7.126,0.890283,25.22,10.19,22.537714,22.451214,0.038181815,3.84
CAC,Camden National Corporation,United States,42946,46.94,USD,Financial Services,Banks—Regional,0.37686002,0.49326,122222000.0,0.0144299995,0.13866,4.371,193536000.0,12.959,0.297,174404000.0,72737000.0,139210000.0,9.311,273921984.0,35.645,701372736.0,824560384.0,10.738961,0.658,11.705734,,3.623991,1.3168746,4.261,0.983324,49.66,28.32,46.102856,46.777214,0.029624755,2.72
CPF,Central Pacific Financial Corp ,United States,131162,24.3,USD,Financial Services,Banks—Regional,0.23614,0.33355,78874000.0,0.00808,0.10168,1.671,236219008.0,8.405,0.355,203212000.0,55782000.0,340492000.0,12.066,148643008.0,19.194,691862272.0,479243488.0,14.54219,0.887,12.461537,1.27,2.9289017,1.2660205,2.029,1.324781,28.81,12.8,25.161142,26.267,0.038900636,3.3
HTBK,Heritage Commerce Corp,United States,242482,11.29,USD,Financial Services,Banks—Regional,0.28467,0.41792,53334000.0,0.00884,0.07397,0.749,150480992.0,2.516,0.046,138579000.0,42837000.0,1328322048.0,22.063,76433000.0,9.705,678560640.0,-573361024.0,15.073431,-0.17,15.256757,2.16,4.5092783,1.1633179,-3.81,1.236686,12.65,6.13,11.1828575,11.4740715,0.047272727,3.92
MCB,Metropolitan Bank Holding Corp.,United States,50300,79.31,USD,Financial Services,Banks—Regional,0.32036,0.47353,66353000.0,0.01066,0.13852,5.371,141984000.0,17.238,0.335,132436000.0,45152000.0,1138481024.0,136.447,81765000.0,41.727,661742016.0,-532058880.0,14.766337,0.987,11.41151,,4.6606803,1.9006877,-3.747,1.336754,82.6,25.51,76.42943,63.38114,,
LBC,Luther Burbank Corporation,United States,49156,13.04,USD,Financial Services,Banks—Regional,0.39189997,0.63296,73727000.0,0.0086900005,0.10142,0.963,159848000.0,3.079,0.537,130593000.0,62645000.0,68773000.0,1.33,1162212992.0,11.946,680866624.0,1770499968.0,13.541018,1.277,8.412904,1.17,4.259463,1.0915787,11.076,0.799757,13.28,7.58,12.860857,12.107357,0.018341308,
CNBKA,"Century Bancorp, Inc.",United States,9371,114.31,USD,Financial Services,Banks—Regional,0.34654,0.39985,47323000.0,0.00674,0.11998,7.77,124988000.0,22.448,0.172,120104000.0,43313000.0,616763008.0,110.771,430103008.0,68.487,636467776.0,446800992.0,14.711712,0.114,,,5.0922313,1.6690758,3.575,1.030434,121.32,63.28,114.52143,110.79979,0.005235602,0.69
TSC,"TriState Capital Holdings, Inc.",United States,87520,19.36,USD,Financial Services,Banks—Regional,0.26584,0.3719,91327000.0,0.00496,0.069910005,1.268,182587008.0,6.29,0.151,175749000.0,37555000.0,549681024.0,16.578,476935008.0,17.974,641936960.0,807117568.0,15.268139,0.256,10.031089,1.06,3.5157866,1.0771114,4.42,2.099456,26.42,12.09,20.13,22.068,,
CBTX,"CBTX, Inc.",United States,41084,26.98,USD,Financial Services,Banks—Regional,0.22969,0.28136,45869000.0,0.00774,0.0533,1.169,125555000.0,5.092,0.136,121264000.0,28839000.0,606083968.0,24.796,71962000.0,22.312,663554176.0,140734480.0,23.079554,0.329,17.184713,,5.2849684,1.2092147,1.121,1.039873,33.29,14.74,26.243286,28.802464,0.016764132,
HBIA,HILLS BANCORPORATION,United States,104,65.82,USD,Financial Services,Banks—Regional,0.33964002,0.44686002,44578000.0,0.01269,0.118389994,5.0,137702000.0,14.726,0.465,125555000.0,46769000.0,819436032.0,88.01,107818000.0,44.376,612829632.0,,13.164,1.148,,,4.4504046,1.4832342,,-0.077801,70.0,60.3,65.81715,64.92021,0.014042426,
CFB,"CrossFirst Bankshares, Inc.",United States,114260,12.41,USD,Financial Services,Banks—Regional,0.29830998,0.38408002,85976000.0,0.00811,0.070199996,0.83,146532000.0,2.828,0.871,115282000.0,43712000.0,237951008.0,4.667,301457984.0,11.804,640117696.0,750824896.0,14.951807,,10.008064,,4.3684497,1.0513386,5.124,1.392705,15.67,7.96,13.155143,13.997071,,
PGC,Peapack-Gladstone Financial Cor,United States,56556,32.32,USD,Financial Services,Banks—Regional,0.23181,0.38099,69561000.0,0.00732,0.08443,1.974,190556992.0,10.06,0.271,156962000.0,44173000.0,260032992.0,14.545,290401984.0,28.891,615240256.0,621250816.0,16.372847,0.749,11.340351,9.47,3.2286417,1.1186874,3.26,1.339429,34.67,14.38,32.813713,31.857643,0.006172839,0.75
TRST,TrustCo Bank Corp NY,United States,96360,30.83,USD,Financial Services,Banks—Regional,0.32573003,0.44921002,61530000.0,0.00956,0.09965,2.755,173151008.0,8.978,0.146,165150000.0,56401000.0,1182387968.0,61.375,288376992.0,29.606,594491776.0,-285816800.0,11.190562,0.282,10.276667,2.19,3.4333718,1.041343,-1.651,1.20524,41.47,25.25,32.64743,35.436855,0.04425325,3.58
PEBO,Peoples Bancorp Inc.,United States,89935,30.49,USD,Financial Services,Banks—Regional,0.26295,0.37506,94116000.0,0.01121,0.097600006,2.581,214298000.0,11.075,0.39,172672000.0,56001000.0,51430000.0,2.661,194512992.0,29.976,599332800.0,730700672.0,11.813251,1.127,10.44178,1.88,2.796726,1.0171471,3.41,0.937062,36.75,18.35,30.717428,31.771286,0.045587756,3.67
BMRC,Bank of Marin Bancorp,United States,81331,35.72,USD,Financial Services,Banks—Regional,0.31563,0.44868,30986000.0,0.01082,0.09656,2.349,107214000.0,8.014,0.174,100615000.0,33840000.0,257543008.0,19.876,25357000.0,26.407,473372160.0,240503232.0,15.206471,0.254,15.463204,1.78,4.4152083,1.3526717,2.243,0.820333,42.19,27.26,35.791714,35.567142,0.025864493,1.96
CATC,Cambridge Bancorp,United States,14657,83.81,USD,Financial Services,Banks—Regional,0.30696,0.44186002,57648000.0,0.012940001,0.13428001,5.659,175548000.0,25.359,0.894,141448000.0,53723000.0,113742000.0,16.329,81113000.0,58.572,583321792.0,559443328.0,14.810037,,11.921763,,3.3228621,1.4308884,3.187,0.52824,89.5,47.75,84.57543,84.4515,0.026094379,2.77
HAFC,Hanmi Financial Corporation,United States,144937,18.79,USD,Financial Services,Banks—Regional,0.31889,0.4446,166944992.0,0.01085,0.120740004,1.843,217792992.0,7.192,0.515,177548000.0,68704000.0,698374976.0,22.933,320239008.0,19.114,576524224.0,208994720.0,10.1953335,1.411,10.26776,0.99,2.6471202,0.9830491,0.96,1.327595,22.29,7.48,18.712,19.547571,0.020982882,4.05
AROW,Arrow Financial Corporation,United States,30698,34.45,USD,Financial Services,Banks—Regional,0.36401,0.47449002,66551000.0,0.013459999,0.14939,2.961,137632992.0,8.871,0.263,122541000.0,50100000.0,480828000.0,30.871,81717000.0,22.03,535811200.0,147275264.0,11.634583,0.45,12.045455,1.61,3.8930433,1.5637766,1.07,0.691048,38.26,24.51,36.032,35.651215,0.030322773,3.03
MSBI,"Midland States Bancorp, Inc.",United States,80520,23.33,USD,Financial Services,Banks—Regional,0.1879,0.40457,499231008.0,0.00709,0.073460005,1.706,250559008.0,11.051,0.202,226669000.0,46581000.0,431692992.0,19.276,715502016.0,28.43,521770784.0,853313920.0,13.675264,0.601,7.5993485,1.07,2.0824268,0.820612,3.406,1.075847,30.32,12.48,24.914,26.710785,0.046183366,3.52
THFF,First Financial Corporation Ind,United States,70590,39.56,USD,Financial Services,Banks—Regional,0.30419,0.37533,66938000.0,0.01248,0.09245,3.991,179294000.0,13.121,0.023,178294000.0,54540000.0,667430976.0,49.305,109747000.0,44.226,535515840.0,-28801928.0,9.912303,0.057,11.019499,,2.9868028,0.89449644,-0.161,0.833514,47.0,30.02,40.17314,42.735786,0.026916176,2.42
BFC,Bank First Corporation,United States,12582,69.81,USD,Financial Services,Banks—Regional,0.40993,0.56231,36613000.0,0.01663,0.15504,5.524,111106000.0,14.499,0.08,103230000.0,45201000.0,252894000.0,32.99,49960000.0,39.259,539403712.0,348002080.0,12.637581,0.392,14.696841,,4.854857,1.778191,3.132,0.369015,77.0,55.9,69.82028,71.01736,0.01218606,1.37
CNND,CANANDAIGUA NATIONAL CORP,United States,60,272.5,USD,Financial Services,Banks—Regional,0.27411,0.3698,29524000.0,0.01271,0.1505,22.43,154190000.0,82.346,0.075,154190000.0,42265000.0,115598000.0,61.805,323880000.0,158.094,402760448.0,760094016.0,12.148908,0.203,,,2.612105,1.7236581,4.93,0.382463,310.0,176.0,268.96286,239.04628,0.026021337,2.97
MCBS,"MetroCity Bankshares, Inc.",United States,36501,20.28,USD,Financial Services,Banks—Regional,0.42074,0.55693,59909000.0,0.02105,0.16514,1.53,94023000.0,3.666,0.144,90505000.0,39559000.0,174380000.0,6.799,91527000.0,9.947,520127264.0,385209632.0,13.254903,0.322,8.855896,,5.531915,2.0388057,4.097,0.206081,22.33,12.235,20.636858,17.672285,0.019857435,
FCBC,"First Community Bankshares, Inc",United States,33132,29.31,USD,Financial Services,Banks—Regional,0.34335,0.46743,47339000.0,0.01573,0.113409996,2.401,139278000.0,7.893,0.252,125737000.0,47821000.0,618737984.0,35.806,1825000.0,24.215,514038784.0,-71373928.0,12.207414,0.627,12.633621,2.13,3.6907392,1.2104068,-0.512,0.588488,32.48,17.21,30.827715,30.007929,0.034340657,3.0
WSBF,"Waterstone Financial, Inc.",United States,73012,19.65,USD,Financial Services,Banks—Regional,0.30059,0.39949,110555000.0,0.04225,0.22846001,3.984,310611008.0,13.0,-0.113,291177000.0,93366000.0,237824000.0,9.972,483334016.0,18.145,495814688.0,727955072.0,4.932229,-0.146,12.35849,,1.596256,1.082943,2.344,0.340611,21.41,14.62,20.156572,20.075357,0.032176975,2.69
